neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
Brooklyn,Williamsburg,40.71293,-73.94283,Private room,120,2,11,2019-06-21,1.76,2,117
Queens,Little Neck,40.76212,-73.71928,Shared room,32,3,1,2018-12-04,0.14,1,88
Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95632,Entire home/apt,100,3,2,2019-05-08,0.32,1,324
Brooklyn,Brooklyn Heights,40.69346,-73.99814,Entire home/apt,125,2,7,2019-06-17,1.09,1,47
Manhattan,Flatiron District,40.74154,-73.99283,Entire home/apt,210,1,2,2019-06-10,0.28,1,359
Bronx,Williamsbridge,40.87684,-73.86389,Entire home/apt,120,2,13,2019-06-18,1.83,2,97
Queens,Ridgewood,40.69598,-73.89972,Private room,56,5,14,2019-07-01,2.2,2,35
Brooklyn,South Slope,40.66557,-73.98044,Entire home/apt,155,3,9,2019-03-18,1.38,1,5
Queens,Ridgewood,40.70844,-73.90905,Entire home/apt,120,3,16,2019-06-23,2.32,2,60
Manhattan,Lower East Side,40.71826,-73.99338,Entire home/apt,125,3,18,2019-06-19,2.77,1,20
Brooklyn,South Slope,40.66533,-73.98212,Entire home/apt,134,5,5,2019-04-05,1.13,1,13
Brooklyn,Bushwick,40.69504,-73.93061,Private room,50,2,13,2019-06-23,1.83,2,11
Manhattan,Upper East Side,40.77409,-73.9519,Private room,95,5,10,2019-04-16,1.63,1,5
Manhattan,Kips Bay,40.73857,-73.97972,Entire home/apt,180,1,5,2019-06-15,0.73,1,90
Brooklyn,Crown Heights,40.6716,-73.95847,Entire home/apt,300,2,1,2019-01-03,0.16,1,364
Manhattan,Upper West Side,40.79382,-73.96984,Private room,88,1,4,2019-03-21,0.78,3,7
Brooklyn,Prospect-Lefferts Gardens,40.66106,-73.96189,Entire home/apt,79,5,2,2019-06-23,1.28,1,8
Manhattan,Harlem,40.81443,-73.95688,Private room,70,6,1,2018-12-29,0.16,1,13
Brooklyn,Williamsburg,40.70946,-73.96567,Entire home/apt,140,3,7,2019-06-09,1.42,1,3
Brooklyn,Williamsburg,40.70996,-73.96495,Private room,50,3,6,2019-06-30,0.82,1,38
Manhattan,Gramercy,40.73212,-73.98247,Private room,150,2,10,2019-06-05,1.41,1,36
Manhattan,Upper West Side,40.78687,-73.97189,Entire home/apt,175,2,17,2019-06-20,2.64,1,27
Brooklyn,Williamsburg,40.7112,-73.96566,Entire home/apt,105,7,3,2019-06-16,0.56,1,16
Brooklyn,Prospect Heights,40.6779,-73.96393,Entire home/apt,140,5,2,2019-01-05,0.31,2,25
Manhattan,Hell's Kitchen,40.76593,-73.99186,Private room,180,4,12,2019-07-03,1.68,1,172
Brooklyn,Williamsburg,40.7092,-73.9631,Entire home/apt,195,2,14,2019-06-03,2.04,1,28
Brooklyn,Kensington,40.6377,-73.97062,Private room,36,2,18,2019-07-07,2.51,3,189
Queens,Far Rockaway,40.59349,-73.76377,Private room,60,1,1,2018-12-30,0.16,1,90
Manhattan,Harlem,40.82932,-73.94696,Entire home/apt,119,2,15,2019-07-01,2.38,1,12
Manhattan,Chinatown,40.71446,-73.99112,Private room,95,2,5,2019-07-07,0.8,1,2
Brooklyn,Greenpoint,40.72471,-73.939,Entire home/apt,100,7,3,2019-06-10,0.78,1,6
Manhattan,Harlem,40.81916,-73.95312,Entire home/apt,150,2,15,2019-06-21,2.12,1,9
Queens,Long Island City,40.7351,-73.92526,Private room,100,1,1,2019-01-01,0.16,1,364
Queens,Springfield Gardens,40.66784,-73.75357,Entire home/apt,150,1,4,2019-05-15,0.7,1,162
Queens,Ridgewood,40.70967,-73.90962,Private room,45,3,3,2018-11-30,0.41,1,179
Brooklyn,Bedford-Stuyvesant,40.69054,-73.92801,Entire home/apt,75,7,4,2019-06-28,0.64,1,10
Brooklyn,Flatbush,40.63574,-73.95129,Entire home/apt,90,3,7,2019-06-11,2.26,1,5
Manhattan,Midtown,40.74985,-73.98152,Private room,90,2,13,2019-07-07,1.88,1,24
Manhattan,Gramercy,40.73567,-73.98403,Shared room,69,2,9,2019-07-01,1.44,1,62
Manhattan,Midtown,40.76334,-73.97809,Entire home/apt,200,3,3,2019-06-23,0.97,1,85
Manhattan,Upper East Side,40.77225,-73.95326,Entire home/apt,70,2,16,2019-06-16,2.24,1,4
Brooklyn,Borough Park,40.62801,-74.00328,Private room,65,1,7,2019-05-21,1.0,1,351
Brooklyn,Columbia St,40.68491,-74.00183,Entire home/apt,100,1,11,2019-06-16,1.55,1,81
Manhattan,Hell's Kitchen,40.76331,-73.99128,Entire home/apt,150,1,1,2019-06-12,1.0,1,5
Manhattan,Hell's Kitchen,40.75399,-73.99764,Entire home/apt,243,2,14,2019-05-26,1.89,1,93
Manhattan,Midtown,40.75893,-73.96751,Entire home/apt,290,4,1,2019-06-03,0.83,1,52
Brooklyn,Bushwick,40.68426,-73.90793,Private room,65,1,5,2019-05-07,0.68,2,363
Brooklyn,Bushwick,40.68583,-73.90985,Private room,55,1,10,2019-05-06,1.36,2,365
Manhattan,East Village,40.72658,-73.98803,Private room,115,1,20,2019-05-31,2.83,1,67
Manhattan,Harlem,40.82631,-73.95201,Private room,30,1,3,2019-05-26,1.41,1,8
Queens,Long Island City,40.75256,-73.93671,Entire home/apt,250,6,4,2019-07-02,1.56,1,105
Brooklyn,Flatbush,40.65332,-73.95778,Entire home/apt,120,4,19,2019-06-25,2.98,1,8
Brooklyn,Bedford-Stuyvesant,40.69044,-73.92636,Private room,50,3,10,2019-06-26,1.59,2,235
Brooklyn,Bushwick,40.69456,-73.90714,Private room,35,2,7,2019-05-31,1.07,1,35
Brooklyn,Williamsburg,40.71239,-73.95419,Private room,50,5,4,2019-06-24,0.56,1,12
Manhattan,Hell's Kitchen,40.76602,-73.98766,Entire home/apt,150,2,4,2019-06-22,0.59,1,1
Manhattan,Greenwich Village,40.72792,-73.99877,Entire home/apt,110,5,3,2019-06-04,0.41,1,4
Brooklyn,Crown Heights,40.6761,-73.93502,Private room,45,2,17,2019-05-05,2.52,1,14
Brooklyn,Fort Hamilton,40.61964,-74.02518,Private room,90,2,1,2019-01-01,0.16,1,79
Manhattan,Hell's Kitchen,40.76552,-73.98498,Entire home/apt,300,6,2,2019-06-06,1.33,1,270
Brooklyn,Williamsburg,40.71972,-73.95705,Entire home/apt,295,5,3,2019-06-22,0.49,1,46
Queens,Long Island City,40.7409,-73.95506,Entire home/apt,225,3,1,2019-06-22,1.0,1,314
Brooklyn,Park Slope,40.67559,-73.97633,Entire home/apt,300,3,14,2019-06-28,2.22,1,311
Manhattan,Hell's Kitchen,40.76243,-73.99901,Private room,207,1,3,2019-05-29,0.74,2,82
Brooklyn,Bedford-Stuyvesant,40.68757,-73.94428,Entire home/apt,195,2,2,2019-06-16,0.32,1,1
Queens,College Point,40.79118,-73.84766,Entire home/apt,150,2,6,2019-06-03,0.95,1,336
Manhattan,Lower East Side,40.71383,-73.98867,Private room,60,5,13,2019-06-30,1.9,2,253
Brooklyn,East Flatbush,40.65074,-73.92945,Entire home/apt,75,6,2,2018-12-25,0.3,1,24
Manhattan,Chelsea,40.74772,-73.99146,Private room,110,3,6,2019-06-28,0.84,1,12
Brooklyn,Williamsburg,40.71218,-73.9363,Private room,55,2,5,2019-04-02,0.79,2,160
Brooklyn,Crown Heights,40.67249,-73.95564,Private room,55,4,1,2018-12-02,0.14,1,15
Staten Island,Arrochar,40.59107,-74.07061,Private room,65,1,1,2019-01-01,0.16,2,362
Bronx,Concourse,40.83513,-73.91797,Private room,99,1,2,2019-06-03,0.32,1,90
Manhattan,Midtown,40.74815,-73.98374,Shared room,90,2,8,2019-06-08,1.11,1,5
Manhattan,East Village,40.72715,-73.9848,Entire home/apt,175,2,7,2019-06-30,1.1,1,38
Manhattan,Harlem,40.82071,-73.95359,Shared room,34,1,17,2019-07-02,2.33,3,4
Brooklyn,Williamsburg,40.7066,-73.94625,Entire home/apt,150,2,9,2019-06-18,1.27,1,1
Manhattan,Chelsea,40.74877,-73.99754,Entire home/apt,299,2,10,2019-04-28,1.46,1,271
Brooklyn,East Flatbush,40.64718,-73.94778,Entire home/apt,150,1,18,2019-06-09,2.54,1,175
Brooklyn,Bushwick,40.69362,-73.90727,Private room,55,3,7,2019-06-24,1.74,3,79
Manhattan,Upper West Side,40.80017,-73.96882,Entire home/apt,115,3,9,2019-06-22,1.34,1,315
Manhattan,Hell's Kitchen,40.76326,-73.99018,Entire home/apt,264,2,8,2019-07-01,1.28,3,2
Brooklyn,Bedford-Stuyvesant,40.68611,-73.92428,Private room,70,2,8,2019-07-01,1.22,2,5
Queens,Ridgewood,40.6963,-73.89965,Private room,50,1,3,2019-01-01,0.45,1,189
Brooklyn,Bushwick,40.70073,-73.94037,Entire home/apt,250,1,7,2019-06-29,1.06,2,5
Manhattan,Chelsea,40.74294,-73.99795,Entire home/apt,261,2,18,2019-06-19,2.57,1,143
Manhattan,Harlem,40.82625,-73.94859,Private room,52,4,7,2019-06-19,1.83,1,54
Manhattan,Harlem,40.82375,-73.94381,Private room,100,1,4,2019-06-19,0.99,1,56
Brooklyn,Bushwick,40.70086,-73.9403,Private room,50,2,4,2019-05-07,0.71,2,7
Brooklyn,East Flatbush,40.63832,-73.94908,Private room,75,3,1,2019-07-01,1.0,3,170
Manhattan,Roosevelt Island,40.76708,-73.94607,Private room,100,2,2,2019-05-19,0.32,1,43
Manhattan,Harlem,40.80242,-73.95372,Entire home/apt,275,2,6,2019-05-18,0.95,1,252
Queens,East Elmhurst,40.75938,-73.88158,Private room,29,1,5,2019-07-01,0.86,3,35
Brooklyn,Bedford-Stuyvesant,40.68139,-73.92157,Entire home/apt,65,3,1,2018-12-28,0.15,1,281
Manhattan,East Village,40.72579,-73.98344,Entire home/apt,100,3,12,2019-07-02,1.9,1,80
Manhattan,Upper East Side,40.78191,-73.95292,Entire home/apt,275,3,11,2019-06-16,1.78,1,36
Queens,Woodside,40.75166,-73.90108,Private room,99,2,10,2019-05-09,1.59,1,5
Brooklyn,East New York,40.67396,-73.87905,Entire home/apt,120,2,11,2019-07-01,1.68,1,62
Manhattan,Washington Heights,40.84215,-73.94266,Private room,45,1,4,2019-06-23,0.57,1,90
Manhattan,East Village,40.72646,-73.98686,Entire home/apt,260,2,2,2019-06-27,0.32,2,28
Queens,Howard Beach,40.66894,-73.85369,Private room,40,1,3,2019-07-06,0.47,1,20
Manhattan,Hell's Kitchen,40.75806,-73.98934,Entire home/apt,295,2,7,2019-06-23,1.12,1,129
Brooklyn,Crown Heights,40.6782,-73.945,Private room,55,2,6,2019-06-04,0.86,1,89
Manhattan,Washington Heights,40.83644,-73.94231,Private room,40,3,1,2018-12-16,0.15,1,245
Brooklyn,Sunset Park,40.63866,-74.01746,Private room,40,2,20,2019-06-16,2.83,1,349
Queens,Astoria,40.76721,-73.92633,Private room,75,2,4,2019-06-30,0.63,1,36
Manhattan,Upper East Side,40.76703,-73.95957,Entire home/apt,200,3,3,2019-04-22,0.46,1,188
Manhattan,Washington Heights,40.85502,-73.92763,Entire home/apt,150,5,9,2019-07-01,1.27,1,286
Brooklyn,Bedford-Stuyvesant,40.68462,-73.94056,Entire home/apt,70,4,14,2019-06-27,2.07,1,17
Manhattan,Inwood,40.86565,-73.92486,Private room,40,2,3,2019-06-01,0.42,1,19
Brooklyn,Williamsburg,40.70552,-73.92947,Private room,38,6,2,2019-06-24,0.32,2,95
Bronx,Concourse Village,40.82674,-73.91935,Private room,85,3,1,2019-04-21,0.38,1,341
Manhattan,Upper East Side,40.77203,-73.95988,Entire home/apt,284,4,7,2019-06-10,1.11,1,328
Manhattan,East Village,40.72664,-73.98661,Entire home/apt,185,2,7,2019-04-15,1.0,1,14
Manhattan,Lower East Side,40.71422,-73.98808,Entire home/apt,150,3,8,2019-06-24,1.18,1,163
Manhattan,Hell's Kitchen,40.76411,-73.99019,Entire home/apt,189,1,4,2019-07-07,0.61,1,74
Manhattan,Kips Bay,40.73963,-73.98002,Entire home/apt,200,2,5,2019-04-20,0.72,2,338
Brooklyn,Crown Heights,40.67128,-73.91604,Entire home/apt,52,1,13,2019-06-08,1.8,2,88
Manhattan,Upper East Side,40.76981,-73.95365,Private room,135,1,11,2019-06-28,1.75,3,330
Brooklyn,Park Slope,40.673,-73.97721,Entire home/apt,211,3,8,2019-06-11,1.2,1,90
Brooklyn,Greenpoint,40.72109,-73.95403,Entire home/apt,115,7,3,2019-03-23,0.48,1,11
Manhattan,East Village,40.72367,-73.98244,Entire home/apt,175,2,2,2019-02-17,0.32,1,2
Manhattan,Midtown,40.74551,-73.98744,Entire home/apt,150,1,4,2019-01-20,0.57,1,5
Brooklyn,Williamsburg,40.71673,-73.94948,Private room,65,2,1,2018-12-15,0.15,1,95
Brooklyn,Bedford-Stuyvesant,40.68879,-73.9534,Private room,120,2,2,2019-01-01,0.3,1,89
Brooklyn,Bedford-Stuyvesant,40.68548,-73.93145,Private room,90,3,2,2019-06-17,2.0,1,1
Queens,St. Albans,40.69064,-73.76009,Private room,60,2,15,2019-06-17,2.27,1,356
Brooklyn,Bensonhurst,40.62071,-73.99912,Private room,45,1,13,2019-06-30,2.07,1,324
Brooklyn,Williamsburg,40.72066,-73.95726,Entire home/apt,150,7,2,2019-03-11,0.32,1,8
Queens,Flushing,40.76389,-73.82349,Shared room,49,1,3,2019-06-23,0.94,2,90
Queens,Rosedale,40.65861,-73.73672,Entire home/apt,135,1,5,2019-06-09,0.76,3,36
Manhattan,East Village,40.72365,-73.98643,Entire home/apt,110,2,1,2019-05-27,0.7,1,280
Brooklyn,Bedford-Stuyvesant,40.68079,-73.94719,Entire home/apt,150,2,2,2019-05-19,0.64,1,177
Queens,Flushing,40.76226,-73.82459,Private room,60,1,6,2019-05-19,0.87,2,365
Manhattan,Upper West Side,40.77648,-73.97895,Entire home/apt,195,3,11,2019-06-19,1.71,1,13
Manhattan,Hell's Kitchen,40.75833,-73.9919,Entire home/apt,240,2,14,2019-06-11,1.98,1,156
Brooklyn,Bedford-Stuyvesant,40.68422,-73.92314,Private room,65,2,16,2019-07-06,2.5,3,222
Manhattan,Lower East Side,40.72189,-73.99133,Private room,150,1,16,2019-07-06,2.25,2,20
Brooklyn,East Flatbush,40.64743,-73.94356,Private room,43,3,3,2019-03-21,0.43,2,58
Brooklyn,Greenpoint,40.7205,-73.94717,Entire home/apt,80,3,2,2019-05-25,0.47,1,3
Brooklyn,Greenpoint,40.72386,-73.9506,Private room,90,2,1,2019-05-19,0.59,1,63
Brooklyn,Crown Heights,40.6737,-73.91608,Private room,100,1,1,2019-01-06,0.16,1,89
Manhattan,East Harlem,40.79179,-73.93524,Private room,52,2,10,2019-06-15,1.6,1,5
Manhattan,Midtown,40.75426,-73.96524,Entire home/apt,182,3,5,2019-06-30,0.8,1,41
Brooklyn,East Flatbush,40.65051,-73.94969,Private room,35,1,3,2019-01-01,0.44,3,69
Manhattan,Harlem,40.82769,-73.94758,Private room,100,5,4,2019-05-26,1.04,1,89
Brooklyn,Williamsburg,40.71716,-73.95183,Entire home/apt,200,2,1,2019-01-02,0.16,1,219
Manhattan,East Harlem,40.79519,-73.94543,Entire home/apt,135,2,2,2019-06-08,1.67,2,2
Brooklyn,Red Hook,40.67204,-74.00792,Entire home/apt,120,2,1,2019-05-05,0.45,1,157
Brooklyn,Crown Heights,40.67179,-73.95363,Entire home/apt,125,3,18,2019-07-01,2.61,1,96
Manhattan,Hell's Kitchen,40.76239,-73.99119,Entire home/apt,199,3,21,2019-06-30,3.0,2,228
Brooklyn,Williamsburg,40.70855,-73.95072,Private room,55,2,2,2019-05-10,0.75,2,4
Bronx,Tremont,40.84289,-73.88773,Entire home/apt,40,2,17,2019-06-28,2.7,1,107
Brooklyn,Williamsburg,40.71101,-73.96439,Entire home/apt,190,4,2,2019-01-20,0.32,2,128
Manhattan,Harlem,40.82314,-73.94505,Private room,55,1,14,2019-07-04,1.98,3,359
Brooklyn,Williamsburg,40.71894,-73.96187,Private room,90,3,4,2019-04-25,0.6,1,11
Brooklyn,Bushwick,40.70138,-73.92365,Private room,50,7,1,2019-05-26,0.68,2,48
Brooklyn,Williamsburg,40.70839,-73.9547,Entire home/apt,150,3,6,2019-07-03,0.95,1,4
Brooklyn,Bedford-Stuyvesant,40.68425,-73.92214,Entire home/apt,200,7,2,2019-04-23,0.32,1,31
Manhattan,Hell's Kitchen,40.76348,-73.99391,Private room,125,1,5,2019-07-03,0.73,1,38
Brooklyn,Greenpoint,40.72681,-73.95359,Entire home/apt,150,5,1,2018-12-31,0.16,1,48
Brooklyn,Brooklyn Heights,40.69423,-73.99728,Entire home/apt,140,7,1,2019-01-05,0.16,1,5
Brooklyn,Crown Heights,40.67471,-73.9616,Entire home/apt,85,3,2,2019-04-15,0.32,1,19
Manhattan,Harlem,40.82398,-73.93815,Shared room,45,2,15,2019-06-05,2.28,1,96
Manhattan,Chelsea,40.7416,-73.99782,Entire home/apt,300,4,2,2019-01-02,0.3,1,17
Queens,Flushing,40.72859,-73.80899,Private room,85,2,18,2019-07-07,2.62,1,60
Manhattan,Hell's Kitchen,40.756,-73.99804,Entire home/apt,165,5,10,2019-07-06,1.47,1,31
Brooklyn,Greenpoint,40.73578,-73.95369,Entire home/apt,200,4,3,2019-03-25,0.43,1,321
Manhattan,Lower East Side,40.7189,-73.98263,Private room,175,1,11,2019-07-03,2.84,1,250
Queens,Rego Park,40.72942,-73.86551,Shared room,34,1,12,2019-06-30,1.86,2,51
Brooklyn,Crown Heights,40.67685,-73.94405,Entire home/apt,80,5,5,2019-06-24,0.81,1,8
Brooklyn,Williamsburg,40.70874,-73.95873,Shared room,70,2,4,2019-06-02,0.59,1,135
Queens,Ridgewood,40.70792,-73.89546,Private room,55,3,7,2019-07-07,1.08,1,188
Brooklyn,Bedford-Stuyvesant,40.68006,-73.94711,Entire home/apt,125,3,1,2019-01-02,0.16,1,95
Brooklyn,Bedford-Stuyvesant,40.68736,-73.9564,Entire home/apt,160,1,9,2019-06-02,1.39,2,6
Brooklyn,Williamsburg,40.71673,-73.96428,Entire home/apt,150,2,4,2019-05-26,0.59,1,12
Manhattan,Upper East Side,40.7751,-73.95294,Private room,125,3,2,2019-07-01,0.32,1,23
Queens,Ditmars Steinway,40.77383,-73.90558,Private room,70,2,4,2019-05-25,0.64,1,89
Brooklyn,Crown Heights,40.6775,-73.9634,Entire home/apt,180,3,1,2018-12-13,0.14,1,90
Manhattan,Harlem,40.81234,-73.94512,Private room,65,3,3,2019-05-28,0.48,2,363
Manhattan,Chelsea,40.74832,-73.98915,Private room,130,1,19,2019-06-28,2.88,3,81
Manhattan,Upper West Side,40.77888,-73.97967,Entire home/apt,100,3,7,2019-07-06,1.04,1,52
Brooklyn,Williamsburg,40.70509,-73.92988,Private room,80,7,1,2019-01-01,0.16,1,219
Queens,Elmhurst,40.73383,-73.87346,Entire home/apt,299,2,10,2019-06-30,1.47,1,78
Brooklyn,Fort Greene,40.68643,-73.97873,Entire home/apt,120,1,1,2019-01-04,0.16,1,1
Manhattan,East Village,40.7256,-73.98478,Entire home/apt,250,2,14,2019-06-20,2.19,1,364
Brooklyn,Bushwick,40.69979,-73.93158,Entire home/apt,130,3,4,2019-06-09,0.63,1,6
Manhattan,Roosevelt Island,40.76564,-73.94528,Private room,43,2,1,2018-12-30,0.16,1,50
Brooklyn,Clinton Hill,40.68521,-73.96716,Entire home/apt,90,3,5,2019-07-05,2.59,1,50
Queens,Sunnyside,40.74942,-73.91491,Private room,60,2,4,2019-06-11,2.55,2,2
Manhattan,Kips Bay,40.73989,-73.97984,Entire home/apt,150,7,1,2019-03-25,0.28,2,71
Manhattan,West Village,40.73153,-74.00469,Entire home/apt,154,2,4,2019-07-01,0.59,1,12
Queens,Long Island City,40.74863,-73.9488,Entire home/apt,283,2,11,2019-06-15,1.75,2,303
Brooklyn,Crown Heights,40.66708,-73.92968,Private room,45,1,12,2019-06-13,1.89,1,150
Brooklyn,Flatlands,40.62815,-73.92898,Private room,69,2,15,2019-06-29,2.2,3,329
Queens,Jackson Heights,40.75382,-73.87508,Private room,62,1,2,2019-05-18,0.32,2,365
Brooklyn,South Slope,40.66358,-73.98997,Entire home/apt,145,4,1,2019-06-11,1.0,1,12
Brooklyn,Borough Park,40.63442,-74.00433,Entire home/apt,110,2,17,2019-06-25,2.51,1,243
Manhattan,Upper East Side,40.76719,-73.95253,Entire home/apt,200,5,1,2019-02-08,0.2,1,24
Brooklyn,Crown Heights,40.67506,-73.94648,Private room,70,3,6,2019-06-15,0.85,1,41
Brooklyn,Sunset Park,40.66207,-73.99147,Entire home/apt,150,2,17,2019-06-19,2.67,2,244
Brooklyn,East Flatbush,40.6472,-73.94348,Private room,35,4,5,2019-06-05,0.79,2,89
Brooklyn,Williamsburg,40.71715,-73.94152,Private room,89,1,2,2019-03-05,0.43,3,16
Brooklyn,Bushwick,40.69752,-73.92069,Private room,48,3,13,2019-06-18,2.05,1,34
Brooklyn,Fort Greene,40.69564,-73.97287,Private room,77,1,7,2019-06-02,1.84,2,364
Brooklyn,Williamsburg,40.71513,-73.94444,Entire home/apt,225,6,1,2019-01-01,0.16,1,88
Brooklyn,Park Slope,40.67371,-73.9769,Private room,200,1,1,2019-04-19,0.37,1,351
Brooklyn,Coney Island,40.57115,-73.99408,Entire home/apt,190,1,1,2018-12-25,0.15,1,2
Queens,Rosedale,40.65291,-73.73458,Private room,55,1,9,2019-04-21,1.34,3,30
Brooklyn,Bedford-Stuyvesant,40.68341,-73.94608,Entire home/apt,140,3,12,2019-06-17,2.25,1,66
Brooklyn,Flatlands,40.62183,-73.92111,Entire home/apt,89,2,12,2019-06-12,1.86,1,132
Manhattan,East Village,40.72217,-73.98139,Entire home/apt,239,1,13,2019-06-23,2.1,1,345
Manhattan,Murray Hill,40.7493,-73.98119,Entire home/apt,129,3,6,2019-05-27,0.93,2,22
Queens,Astoria,40.76501,-73.92502,Private room,80,3,3,2019-06-02,0.48,2,365
Brooklyn,Bay Ridge,40.6224,-74.02428,Private room,50,1,17,2019-06-12,2.71,1,311
Brooklyn,Brooklyn Heights,40.69214,-73.99444,Entire home/apt,100,2,7,2019-05-01,1.12,1,326
Manhattan,East Village,40.72963,-73.98662,Private room,75,1,17,2019-07-05,2.49,2,120
Brooklyn,Bushwick,40.70035,-73.92323,Private room,70,1,5,2019-04-21,0.78,1,81
Manhattan,Harlem,40.80442,-73.94756,Entire home/apt,125,2,7,2019-07-01,1.12,1,24
Manhattan,Lower East Side,40.72168,-73.98686,Entire home/apt,200,5,2,2019-04-14,0.32,1,78
Manhattan,East Village,40.72297,-73.9852,Private room,90,6,2,2019-06-27,0.31,1,23
Manhattan,Financial District,40.7058,-74.01559,Entire home/apt,180,2,3,2019-05-27,1.14,1,5
Brooklyn,Flatlands,40.62941,-73.9425,Entire home/apt,300,1,9,2019-07-01,1.44,2,7
Manhattan,Upper East Side,40.77423,-73.96561,Entire home/apt,199,2,1,2019-04-29,0.42,1,50
Brooklyn,Williamsburg,40.70923,-73.9448,Entire home/apt,175,2,4,2019-05-13,0.62,1,34
Manhattan,Hell's Kitchen,40.75568,-73.99661,Private room,159,1,1,2018-12-30,0.16,1,189
Queens,Briarwood,40.71398,-73.81834,Entire home/apt,66,2,9,2019-06-16,1.36,1,186
Manhattan,Washington Heights,40.84245,-73.93886,Private room,80,2,1,2019-05-28,0.71,1,29
Brooklyn,Bedford-Stuyvesant,40.67907,-73.9498,Entire home/apt,150,2,8,2019-06-23,1.27,1,6
Brooklyn,Crown Heights,40.67606,-73.9155,Entire home/apt,185,1,17,2019-06-16,2.48,1,48
Brooklyn,Brownsville,40.65872,-73.90951,Private room,29,4,6,2019-06-21,0.94,1,66
Manhattan,Harlem,40.82591,-73.95144,Private room,190,2,1,2018-12-29,0.16,2,89
Queens,Woodhaven,40.68577,-73.85984,Private room,45,3,10,2019-07-04,2.14,2,54
Queens,Maspeth,40.73889,-73.89706,Entire home/apt,122,2,17,2019-07-07,2.71,1,73
Brooklyn,Clinton Hill,40.68246,-73.9643,Entire home/apt,195,2,2,2019-05-19,0.31,1,44
Brooklyn,South Slope,40.66146,-73.98371,Entire home/apt,150,2,3,2019-01-07,0.47,1,34
Brooklyn,Williamsburg,40.7054,-73.94239,Entire home/apt,120,7,1,2019-01-01,0.16,1,189
Brooklyn,Williamsburg,40.70841,-73.95048,Private room,120,1,3,2019-07-06,0.47,2,269
Queens,Forest Hills,40.73306,-73.84904,Entire home/apt,94,3,9,2019-06-30,1.32,1,329
Manhattan,Harlem,40.83109,-73.94714,Entire home/apt,185,7,3,2019-05-08,0.99,1,128
Manhattan,Upper East Side,40.76909,-73.95479,Entire home/apt,140,4,4,2019-05-01,0.65,1,5
Manhattan,Midtown,40.74312,-73.98447,Private room,89,3,1,2018-12-29,0.16,2,26
Manhattan,Hell's Kitchen,40.76225,-73.99106,Entire home/apt,145,6,10,2019-06-30,2.63,1,163
Brooklyn,Williamsburg,40.70709,-73.9506,Entire home/apt,250,3,2,2019-05-27,0.31,1,10
Bronx,Throgs Neck,40.81518,-73.82708,Private room,99,1,1,2019-01-05,0.16,1,318
Manhattan,Chelsea,40.74946,-73.99614,Private room,75,2,17,2019-06-24,2.8,1,11
Brooklyn,Bedford-Stuyvesant,40.68462,-73.95429,Entire home/apt,180,3,1,2019-03-09,0.24,1,158
Brooklyn,Williamsburg,40.71158,-73.96162,Entire home/apt,250,3,16,2019-06-30,2.35,1,271
Brooklyn,Crown Heights,40.67683,-73.94702,Private room,30,5,2,2019-02-01,0.32,1,220
Queens,Jackson Heights,40.75549,-73.87731,Private room,100,1,1,2019-05-05,0.46,2,179
Brooklyn,Williamsburg,40.7077,-73.93855,Private room,85,5,2,2019-06-27,0.32,1,25
Queens,Astoria,40.75796,-73.91347,Private room,70,5,3,2019-06-14,2.43,1,69
Queens,Forest Hills,40.72223,-73.84647,Private room,37,1,1,2019-01-01,0.16,1,249
Staten Island,St. George,40.64762,-74.08682,Entire home/apt,135,3,3,2019-06-14,1.76,1,232
Manhattan,Kips Bay,40.74175,-73.98135,Entire home/apt,300,2,5,2019-04-14,0.78,1,193
Brooklyn,East Flatbush,40.63659,-73.94734,Private room,40,1,15,2019-06-30,2.37,1,90
Brooklyn,Bedford-Stuyvesant,40.68149,-73.91459,Entire home/apt,110,7,1,2019-01-03,0.16,1,189
